"menu_item_id","region","crust","size","variable","value","radius","area","px_inc"
" 1694097","West","thin","15","four_topping_px","23"," 8","177","0.130"
" 1942205","West","thin","28","one_topping_px","38","14","616","0.062"
" 8336813","Midwest","thin","16","four_topping_px","16"," 8","201","0.078"
"  259671","Midwest","stuffed","12","two_topping_px","15"," 6","113","0.132"
"10595412","Midwest","deep dish","12","zero_topping_px","14"," 6","113","0.123"
" 8427004","Midwest","thin","20","zero_topping_px","29","10","314","0.092"
"  405280","South","hand-tossed","10","one_topping_px"," 9"," 5"," 79","0.119"
"  539168","Midwest","stuffed","13","three_topping_px","20"," 6","133","0.153"
" 1954847","Midwest","thin","14","four_topping_px","14"," 7","154","0.088"
" 8685297","Midwest","deep dish","16","three_topping_px","21"," 8","201","0.104"
"   31657","Midwest","stuffed","12","zero_topping_px","16"," 6","113","0.141"
" 4950839","Midwest","stuffed","14","four_topping_px","19"," 7","154","0.122"
"   94156","Midwest","thin","10","four_topping_px"," 9"," 5"," 79","0.111"
" 9456918","South","thin","14","zero_topping_px"," 9"," 7","154","0.058"
" 1569700","West","hand-tossed","12","one_topping_px","10"," 6","113","0.093"
" 9291150","West","thin","14","three_topping_px","12"," 7","154","0.078"
"10193441","Midwest","thin","16","three_topping_px","15"," 8","201","0.075"
" 1487660","Midwest","thin","12","one_topping_px","10"," 6","113","0.084"
"10473004","Midwest","stuffed","14","four_topping_px","22"," 7","154","0.145"
" 6606672","Midwest","thin","16","two_topping_px","16"," 8","201","0.078"
"11721371","Midwest","thin","12","three_topping_px","12"," 6","113","0.106"
"    5152","Midwest","thin","18","one_topping_px","18"," 9","254","0.072"
" 9943024","Midwest","hand-tossed","16","three_topping_px","14"," 8","201","0.069"
" 8388761","Midwest","thin","14","zero_topping_px","13"," 7","154","0.084"
" 8557425","Midwest","thin","14","four_topping_px","13"," 7","154","0.084"
" 8203603","Midwest","thin","16","one_topping_px","28"," 8","201","0.139"
" 9085504","Midwest","thin","18","four_topping_px","37"," 9","254","0.145"
"11854162","West","thin","14","two_topping_px","14"," 7","154","0.091"
" 1618086","Northeast","thin","14","zero_topping_px","10"," 7","154","0.065"
"10276894","Midwest","deep dish","14","one_topping_px"," 9"," 7","154","0.061"
" 9006592","West","thin","16","four_topping_px","11"," 8","201","0.055"
" 8992898","Midwest","thin","16","one_topping_px","25"," 8","201","0.124"
" 6510221","West","deep dish","18","four_topping_px","16"," 9","254","0.063"
" 6818759","Midwest","thin","18","two_topping_px","24"," 9","254","0.094"
"   56121","Midwest","stuffed","10","three_topping_px","18"," 5"," 79","0.235"
" 8873700","Midwest","thin","20","three_topping_px","27","10","314","0.085"
" 1016264","Midwest","stuffed"," 8","zero_topping_px","10"," 4"," 50","0.206"
"11828248","West","thin","12","one_topping_px","15"," 6","113","0.133"
" 8918003","Midwest","thin"," 9","three_topping_px","10"," 4"," 64","0.156"
" 7039358","Northeast","hand-tossed","14","one_topping_px","12"," 7","154","0.081"
"11969994","West","thin","16","four_topping_px","23"," 8","201","0.114"
" 1956274","Midwest","deep dish","16","three_topping_px","19"," 8","201","0.095"
"10867067","South","thin","14","one_topping_px","15"," 7","154","0.096"
" 7942610","Midwest","thin","14","two_topping_px","13"," 7","154","0.086"
" 2178205","Midwest","thin","10","one_topping_px","10"," 5"," 79","0.134"
" 8988059","Midwest","thin","10","zero_topping_px"," 7"," 5"," 79","0.089"
" 6533499","South","thin","14","three_topping_px","18"," 7","154","0.119"
" 8540525","South","thin","12","four_topping_px","11"," 6","113","0.097"
" 5067089","West","thin","12","four_topping_px","15"," 6","113","0.133"
" 7152001","Midwest","deep dish","12","two_topping_px","15"," 6","113","0.137"
" 7824026","West","hand-tossed","10","four_topping_px","10"," 5"," 79","0.127"
" 9697752","Midwest","hand-tossed","10","one_topping_px"," 7"," 5"," 79","0.088"
" 1942893","West","thin","16","one_topping_px","13"," 8","201","0.065"
" 7885337","South","deep dish","10","four_topping_px"," 9"," 5"," 79","0.121"
" 7724160","West","hand-tossed","28","one_topping_px","50","14","616","0.081"
" 4318412","Midwest","deep dish","10","three_topping_px"," 8"," 5"," 79","0.101"
"10680634","Midwest","thin","24","three_topping_px","36","12","452","0.080"
" 9414295","Northeast","hand-tossed","16","zero_topping_px","18"," 8","201","0.092"
" 7885337","South","deep dish","10","four_topping_px"," 9"," 5"," 79","0.121"
" 1975234","South","stuffed"," 8","zero_topping_px"," 4"," 4"," 50","0.079"
"10375161","South","hand-tossed","18","four_topping_px","24"," 9","254","0.094"
" 8260266","West","thin","14","three_topping_px"," 8"," 7","154","0.052"
"11969991","West","thin","14","one_topping_px","14"," 7","154","0.094"
" 1537666","Midwest","thin","16","four_topping_px","14"," 8","201","0.068"
" 8285705","South","thin","18","two_topping_px","14"," 9","254","0.055"
" 9933039","West","hand-tossed","12","one_topping_px"," 8"," 6","113","0.071"
" 7944909","West","hand-tossed","18","two_topping_px","23"," 9","254","0.092"
"10055188","West","thin","18","one_topping_px","20"," 9","254","0.078"
"   39954","West","hand-tossed","12","two_topping_px"," 2"," 6","113","0.019"
" 5213293","Midwest","stuffed","12","three_topping_px","13"," 6","113","0.119"
"10687550","West","thin","14","four_topping_px","15"," 7","154","0.097"
"10240475","Midwest","thin","14","four_topping_px"," 8"," 7","154","0.055"
"10653649","Midwest","thin","14","zero_topping_px","45"," 7","154","0.292"
" 9937107","West","thin","10","three_topping_px"," 9"," 5"," 79","0.114"
" 3174382","Midwest","stuffed","12","four_topping_px","12"," 6","113","0.104"
"10077727","West","deep dish","10","three_topping_px"," 7"," 5"," 79","0.088"
"   19096","Midwest","stuffed","12","three_topping_px","19"," 6","113","0.172"
" 1436564","Midwest","thin","16","zero_topping_px","16"," 8","201","0.082"
" 1405702","Midwest","stuffed","12","two_topping_px","14"," 6","113","0.126"
"  104690","Midwest","thin","18","zero_topping_px","16"," 9","254","0.063"
" 9395521","Midwest","thin","12","one_topping_px","11"," 6","113","0.097"
" 9854081","West","hand-tossed","10","three_topping_px"," 9"," 5"," 79","0.114"
"10595543","Midwest","thin","14","zero_topping_px","15"," 7","154","0.097"
" 1801639","Midwest","thin","10","two_topping_px","10"," 5"," 79","0.131"
" 9939834","Midwest","thin","14","three_topping_px","13"," 7","154","0.086"
" 8188006","Midwest","thin","18","three_topping_px","18"," 9","254","0.071"
" 8063934","South","thin","14","zero_topping_px","11"," 7","154","0.071"
" 7724151","West","hand-tossed","13","one_topping_px","13"," 6","133","0.098"
"10648539","Midwest","thin","14","four_topping_px","15"," 7","154","0.097"
"11763874","West","thin","10","four_topping_px","11"," 5"," 79","0.140"
"11980597","Midwest","stuffed","10","three_topping_px"," 8"," 5"," 79","0.105"
" 8845405","Midwest","hand-tossed","16","two_topping_px","14"," 8","201","0.069"
" 1600017","Midwest","stuffed","16","one_topping_px","19"," 8","201","0.096"
" 8799345","Midwest","thin","16","one_topping_px","24"," 8","201","0.119"
" 3321746","West","hand-tossed","15","zero_topping_px","13"," 8","177","0.076"
"10037663","West","thin","17","zero_topping_px","19"," 8","227","0.082"
" 8915037","West","thin","13","four_topping_px","10"," 6","133","0.075"
" 9667236","Midwest","thin","14","three_topping_px","14"," 7","154","0.091"
" 8317170","South","thin","14","zero_topping_px","11"," 7","154","0.071"
" 4205148","Midwest","stuffed","16","two_topping_px","19"," 8","201","0.094"
"  890400","West","thin"," 8","three_topping_px"," 6"," 4"," 50","0.114"
" 9432780","Midwest","stuffed","16","three_topping_px","18"," 8","201","0.089"
" 9113248","Midwest","thin","18","three_topping_px","12"," 9","254","0.047"
"  938960","Midwest","thin","14","one_topping_px","18"," 7","154","0.115"
"10357713","West","deep dish","12","zero_topping_px","15"," 6","113","0.133"
" 1398824","Midwest","thin","14","zero_topping_px","12"," 7","154","0.075"
"10997173","Midwest","thin","15","one_topping_px","16"," 8","177","0.090"
"  645500","Midwest","deep dish","12","four_topping_px","21"," 6","113","0.186"
" 8930420","West","thin","10","zero_topping_px"," 8"," 5"," 79","0.102"
"11844096","Midwest","thin","16","three_topping_px","24"," 8","201","0.122"
" 2116735","Midwest","thin","14","four_topping_px","13"," 7","154","0.083"
" 8832542","Midwest","hand-tossed","10","one_topping_px"," 7"," 5"," 79","0.086"
"10357590","West","stuffed","16","three_topping_px","19"," 8","201","0.094"
"10808063","West","deep dish","15","two_topping_px","18"," 8","177","0.102"
" 9022446","South","thin","16","zero_topping_px","12"," 8","201","0.062"
"10423397","Midwest","thin","12","zero_topping_px"," 9"," 6","113","0.084"
" 1623580","Midwest","thin","12","zero_topping_px"," 8"," 6","113","0.073"
" 7086276","Northeast","hand-tossed","16","two_topping_px","18"," 8","201","0.089"
" 9667529","West","hand-tossed","15","three_topping_px","18"," 8","177","0.104"
"10096704","South","thin","18","three_topping_px","12"," 9","254","0.047"
" 1473826","Midwest","thin","18","four_topping_px","20"," 9","254","0.080"
" 8324731","Northeast","hand-tossed","10","one_topping_px"," 8"," 5"," 79","0.102"
" 2528605","Midwest","thin","12","four_topping_px","23"," 6","113","0.203"
"  811668","Midwest","thin","18","zero_topping_px","16"," 9","254","0.062"
" 7749236","Midwest","thin","12","three_topping_px","13"," 6","113","0.115"
" 1530914","South","hand-tossed","10","zero_topping_px"," 7"," 5"," 79","0.089"
" 4053549","West","hand-tossed","12","two_topping_px","12"," 6","113","0.106"
" 9978177","West","thin","18","three_topping_px","19"," 9","254","0.074"
" 6212194","Northeast","deep dish","14","four_topping_px","13"," 7","154","0.084"
" 1405702","Midwest","stuffed","12","four_topping_px","17"," 6","113","0.148"
" 9089798","Midwest","thin","16","zero_topping_px","15"," 8","201","0.076"
"11895325","Northeast","stuffed","14","three_topping_px","16"," 7","154","0.107"
" 2249744","Midwest","stuffed","12","four_topping_px","15"," 6","113","0.137"
" 8896990","Midwest","deep dish","14","zero_topping_px","18"," 7","154","0.117"
"10034028","Midwest","thin","12","two_topping_px","12"," 6","113","0.106"
" 9105540","Northeast","thin","18","two_topping_px","15"," 9","254","0.061"
"10077727","West","deep dish","12","four_topping_px"," 9"," 6","113","0.079"
" 9683879","West","thin","18","two_topping_px","17"," 9","254","0.067"
" 9804702","South","thin","12","one_topping_px"," 8"," 6","113","0.071"
" 1942205","West","thin","16","two_topping_px","17"," 8","201","0.085"
" 1636905","South","stuffed","10","one_topping_px"," 7"," 5"," 79","0.089"
" 6166107","Midwest","thin","18","four_topping_px","22"," 9","254","0.086"
" 6820843","South","deep dish"," 8","zero_topping_px","13"," 4"," 50","0.258"
" 8584997","Northeast","stuffed","14","zero_topping_px","13"," 7","154","0.084"
"10805043","Midwest","thin"," 8","two_topping_px","22"," 4"," 50","0.437"
"10291685","Midwest","stuffed","14","zero_topping_px","19"," 7","154","0.122"
" 8378559","Midwest","stuffed","12","three_topping_px","18"," 6","113","0.164"
" 1425255","Midwest","thin","14","zero_topping_px","12"," 7","154","0.080"
" 6192725","Midwest","thin","16","zero_topping_px","15"," 8","201","0.074"
" 7753548","Midwest","thin","18","three_topping_px","18"," 9","254","0.070"
" 8728188","Midwest","thin","10","two_topping_px"," 9"," 5"," 79","0.114"
" 9549856","Midwest","stuffed","14","one_topping_px","16"," 7","154","0.104"
" 7810343","South","thin","10","two_topping_px"," 9"," 5"," 79","0.121"
" 1630910","Midwest","thin","10","three_topping_px"," 6"," 5"," 79","0.076"
" 6165718","South","hand-tossed","12","one_topping_px"," 9"," 6","113","0.079"
" 8055284","Northeast","hand-tossed","13","two_topping_px","12"," 6","133","0.088"
" 9227467","Midwest","thin","16","one_topping_px","17"," 8","201","0.085"
" 9766839","West","hand-tossed","12","one_topping_px"," 7"," 6","113","0.062"
" 4296329","Midwest","thin","15","three_topping_px","24"," 8","177","0.133"
" 5447113","Midwest","thin","14","three_topping_px","15"," 7","154","0.101"
" 7087977","Midwest","hand-tossed","16","zero_topping_px","13"," 8","201","0.065"
" 7085111","Midwest","deep dish","12","zero_topping_px","15"," 6","113","0.133"
" 2477072","Midwest","stuffed","14","one_topping_px","17"," 7","154","0.110"
" 9114101","Midwest","thin","14","zero_topping_px","13"," 7","154","0.084"
" 8203773","Midwest","stuffed","16","four_topping_px","21"," 8","201","0.103"
" 5922769","Midwest","stuffed","10","two_topping_px","18"," 5"," 79","0.229"
" 8864992","Midwest","stuffed","12","two_topping_px","13"," 6","113","0.118"
" 1943749","Midwest","thin","16","three_topping_px","22"," 8","201","0.107"
"11098833","Midwest","hand-tossed","14","three_topping_px","13"," 7","154","0.084"
" 8730739","West","thin","10","zero_topping_px"," 8"," 5"," 79","0.105"
" 9937107","West","thin","16","one_topping_px","15"," 8","201","0.076"
" 8611473","Midwest","thin","12","one_topping_px","11"," 6","113","0.097"
"  128706","Northeast","thin","12","one_topping_px","10"," 6","113","0.088"
"11766006","Midwest","stuffed","18","three_topping_px","25"," 9","254","0.098"
" 2639864","Midwest","thin","12","two_topping_px","10"," 6","113","0.093"
"10711866","Midwest","stuffed","10","two_topping_px","14"," 5"," 79","0.176"
" 3391499","South","thin","16","one_topping_px","14"," 8","201","0.067"
" 9447157","South","hand-tossed","12","two_topping_px"," 9"," 6","113","0.079"
" 6848426","South","thin","12","one_topping_px"," 9"," 6","113","0.079"
" 1577148","West","thin","18","three_topping_px","20"," 9","254","0.079"
" 9418059","Midwest","stuffed","12","three_topping_px","22"," 6","113","0.195"
" 1644671","Midwest","thin","14","three_topping_px","13"," 7","154","0.083"
" 8272748","Northeast","stuffed","16","zero_topping_px","15"," 8","201","0.075"
" 9718401","Midwest","thin","14","one_topping_px","13"," 7","154","0.088"
"11793364","Midwest","stuffed","14","four_topping_px","32"," 7","154","0.208"
"  191282","Northeast","thin","10","zero_topping_px"," 8"," 5"," 79","0.102"
" 4597715","Midwest","thin","14","two_topping_px","17"," 7","154","0.112"
" 6896880","Midwest","thin","16","zero_topping_px","14"," 8","201","0.070"
"   31660","Midwest","thin","12","one_topping_px","15"," 6","113","0.135"
" 9015845","Midwest","thin","16","zero_topping_px","16"," 8","201","0.078"
" 2695897","Northeast","thin","18","three_topping_px","13"," 9","254","0.051"
"11980597","Midwest","stuffed","10","two_topping_px"," 8"," 5"," 79","0.105"
" 1644971","Midwest","stuffed","12","one_topping_px","14"," 6","113","0.126"
" 7867192","Midwest","thin","16","one_topping_px","18"," 8","201","0.088"
" 9456918","South","thin","16","one_topping_px","10"," 8","201","0.050"
"  810610","Midwest","deep dish","12","zero_topping_px","15"," 6","113","0.133"
" 6478900","Midwest","thin","14","zero_topping_px","19"," 7","154","0.123"
"  107775","Midwest","thin","12","four_topping_px","16"," 6","113","0.144"
" 9395521","Midwest","thin","14","two_topping_px","12"," 7","154","0.079"
"  670653","West","thin","16","two_topping_px","20"," 8","201","0.099"
" 6190654","Midwest","thin","12","one_topping_px","13"," 6","113","0.115"
" 9549855","Midwest","thin"," 8","one_topping_px"," 8"," 4"," 50","0.159"
" 1524484","Midwest","stuffed","14","three_topping_px","24"," 7","154","0.156"
"10096703","South","hand-tossed","16","four_topping_px","10"," 8","201","0.050"
" 7753548","Midwest","thin","16","four_topping_px","16"," 8","201","0.078"
" 2189827","Northeast","thin","10","one_topping_px"," 8"," 5"," 79","0.101"
" 4294736","Northeast","hand-tossed","12","four_topping_px"," 9"," 6","113","0.079"
"10382088","South","thin","12","four_topping_px"," 9"," 6","113","0.079"
" 9552300","Midwest","thin","16","four_topping_px","13"," 8","201","0.065"
"10438232","South","thin","12","one_topping_px"," 9"," 6","113","0.079"
